video_id,channel_name,video_title,view_count
hqDa61Y6_YU,CBCNewsNational,"Car crashes and explodes at Rainbow Bridge border crossing, killing 2",485000
qwKVH7uuYyI,TheGlobeandMail,Europeâs far-right is moving into the mainstream - #podcast,28000
UOKvoKfcPzU,CityNews,B.C. storm recovery continues a week after devastating floods,135000
51crqoQ8Keg,MontrealGazette,Dr. Joe Schwarcz on the questionable miracle of the âAlpha Spinâ,19000
I7YDDlKHOcI,CBCNews,Ex-Canadian diplomat Michael Kovrig detained in China,199000
YbSdmVb_Tzo,BNNBloomberg,"It's a mixed result to see such a discrepancy between TD, RBC and CIBC earnings: Thackray",61000
IGrP4_Xmo2M,TheWindsorStar,City man records video of possible meteor,12000
zXSsqhG2PWY,CP24,Animal tranquilizer found in drug cocktail that caused cluster of overdoses in Belleville,57000
J1qb_uHpJ8Q,CBCNL,"From 2006: Barry Power's story, about being in the towers on 9/11",1300000
pQEiRw6UWpc,Nationalpost,"Security camera footage released in shooting investigation, 615 The East Mall, 22 Division",117000
5dpE6XR6XI0,GlobalNews,Kobe Bryant death: NTSB releases new video from the crash site,2300000
GLZiM5Ay6rA,BNNBloomberg,There is just not enough money to solve Canadaâs housing crisis: Stormont Partners,43000
CLqtoNtBf2w,TheLeaderPost,Moe talks tough on those dancing around public health orders (Inside the Marble Palace),25000
Rg5mEabS8-w,CastanetNews,Family pepper sprayed at mall,11000
_8E3fbKrTlc,CityNews,Serena Williams' U.S. Open penalty has critics crying double standard,203000
O-wcZ2odcYc,Nationalpost,U.K. devastated by death of Queen Elizabeth II: PM Truss,39000
6XEMfDypuvE,CastanetNews,Knox fire: 1 km from homes,15000
_xdLUXKbwVI,Nationalpost,A Quebec cold case and lessons for modern policing,26000
D-WlCxhLqDc,RadioCanadaInfo,Afghanistan : la justice cruelle des Talibans,74000
uBPzg_mJ4Xw,CBCNewsNational,Arrest at Canada-U.S. border after Trump targeted by ricin attack,415000
TFJuZ9O91wU,CTVNews,U.S. and U.K. will have to pick side in the Canada-India dispute: analyst,98000
zaEIQrbgCvs,CBCNews,Trudeau hit by gravel at heated protest during Ontario campaign stop,213000
itPCg48XBr8,CP24,Homeless population could be triple current estimates,28000
w6tPD4bDIIk,GlobalNews,COVID-19: Robert F. Kennedy Jr. joins âGreen Passâ protest in Italy,337000
CeP8TynpZSg,EdmontonJournal,Edmonton Police seeking tips on Terri Rowan death,17000
KyVT6jU8LQo,CalgaryHerald,Protesters harass Health Minister and family at Canada Day event,20000
I59WRtn74jI,CBCNewsNational,Frustration unifies protesters on Parliament Hill,139000
4_AHE_dYgxg,LeDevoir,"Tables Ã©ditoriales | Ãric Duhaime, chef du Parti conservateur du QuÃ©bec",28000
f8qcBTe1NkM,Nationalpost,Jamil Jivani: Trudeau refuses to keep us safe from a future pandemic,17000
FcKZplaD10E,GlobalNews,Son of slain Canadian Sikh leader speaks out on allegations India responsible for father's murder,557000
E1K3GVa7fF0,MontrealGazette,Jaguar cubs born at Granby Zoo,17000
HeIZNS_8bJg,CityNews,Trump's dance moves inspire TikTok challenge,1100000
K1ptDBkuq1s,VancouverSun,"COVID-19: Dr. Henry reports 1,533 new cases, 26 additional deaths | Vancouver Sun",14000
DDplcFpCyzc,VancouverSun,Hallmark Channel cuts ties with Lori Loughlin | Vancouver Sun,36000
wCVVzTBMCZg,BNNBloomberg,More Canadian homeowners starting to worry about mortgage renewals,109000
qisq4R-sbcs,GlobalNews,"UK general election: World leaders, UK voters react to Boris Johnson's victory",258000
TOQcD1ssdLs,MontrealGazette,'French is the common language': PQ responds to concerns from First Nations leaders about Bill 96,34000
Uqttt59SK6o,Nationalpost,Man who gifted Trudeau $84K vacation is a 'true friend' of PM: ethics commissioner,21000
Iacaz2U9auA,CBCNews,Imelda Marcos : First Lady of Shoes - the fifth estate,374000
ppOYS_0z6DE,CastanetNews,RAW: Worker climbs to safety after crane collapse in Kelowna,167000
YUuNTkLkBe0,CBCNewsNational,Abortion pill still unavailable in Canada,571000
7I3XSBa_JZs,VancouverSun,Asian film star Godfrey Gao dead at 35 | Vancouver Sun,69000
Ywj59UZz6oo,CBCNL,Land and Sea: Strawberry Fever,16000
4_SLIhOF-R0,CalgaryHerald,"COVID-19 Update: Omicron Variant In Canada, AHS Extends Vaccine Mandate Again",27000
vfTccFnjy9Q,CBCNews,"Intelligence officials from U.S., South Korea say Kim Jong-un is alive",688000
0o4VspUvBhU,CBCNL,Take a peek inside a historic 'Four Sisters' house now for sale,27000
Sy7aPCwEuwI,OttawaCitizen,Ottawa COVID-19 Update May 11: Ontario to extend state of emergency into June,36000
qzpr52ZgWM4,CTVNews,"Mike Pence evacuated, Washington placed under lockdown as pro-Trump protestors storm U.S. Capitol",240000
-4pweuAv-u0,CBCNewsNational,Guarding Canada-US illegal border crossings,689000
TrKiH4NW8kI,CityNews,Edmonton police release details around officer killings,86000
2feS7h4U9kw,SooToday,"Evidence video of Sault Ste Marie crash on March 12, 2016",23000
QAzoO-0RG5s,CBCNL,"Student sings ""O Canada"" in Inuktitut",24000
BbY5P-ylYS4,RadioCanadaInfo,Boeing a-t-il fait preuve de nÃ©gligence?,144000
DRi6UwZSbz8,PrinceGeorgeCitizen,Brett Connolly of the Prince George Cougars,15000
TmdGNtASFD8,CTVNews,Freedom Convoy class-action lawsuit balloons to $306 million | Zexi Li discusses claim,314000
v1NWvO1dHAU,AlbertaNews,"Danielle Smith just dropped the Best video you will ever see, with a message that cuts deep",196000
XEI-1QPb3jM,TheCanadianPress,"Woman who was brutalized by Ottawa police awarded $254,000",25000
tvzgJqpapb8,GlobalNews,Russia-Ukraine conflict: Thousands rally in multiple countries against invasion,247000
Mb78e8EMQrQ,OttawaCitizen,On the Same Page: Ep. 031,17000
t8s1dbQwSuQ,BNNBloomberg,Two scenarios where the Fed doesn't cut rates this year: BMO's U.S. CIO,11000
RXfwbpjXa30,TheCanadianPress,The Strumbellas lead singer on why he wrote 'Spirits',12000
Yp0udcyROKA,MacleansCanada,"Stephen Harper dismisses Bill C-51 criticism as ""conspiracy theory""",12000
iRf9nrciapw,CalgaryHerald,Pre-employment drug testing,111000
VBr14_3HqDc,CalgaryHerald,Calgary's Saddledome: A look inside a devastated arena,57000
-ugZy1yMqFY,CP24,Toronto welcomes 2023 with fireworks,32000
QqJN2BdOqik,GlobalNews,Bush funeral: George W. Bush's full eulogy to his father,465000
PNmTNSmOLbI,OttawaCitizen,Tammy Grant's 'Titanic' movie props,14000
aLRdCF7HiY0,Nationalpost,Trudeau has become the problem with the Liberal brand: Coyne,317000
3nxsWnR24yg,CP24,Reaction to Tory's bombshell resignation,103000
IshYIYyNopU,VisualCapitalist,How Billionaire Investors Are Protecting Their Wealth,43000
lOXxg3uflsU,MontrealGazette,Montreal bids farewell to Nicolo Rizzuto,51000
1S0z0RveXRQ,RadioCanadaInfo,EnquÃªte | Anguille sous Roche,32000
o6_WwTWs1yA,CP24,BREAKING: Vaccine mandate suspended for travellers,24000
Xloif7RvPow,APTN,Forced evictions of tent city in Vancouver described as a campaign of terror | APTN News,30000
9CbN-nv43Wc,GlobalNews,"Coronavirus outbreak: Trump defends using ""Chinese Flu"" to describe COVID-19",389000
LnU8bMV6oc4,CP24,Teen girl shot at car meet up at shopping plaza in Woodbridge,21000
RAUjtqdONaY,EdmontonJournal,Edmonton tries out pedestrian scramble at downtown intersection,14000
GCrjffgXMS8,VancouverSun,Hells Angels funeral for Bob Green,73000
o2TX00QklR4,CastanetNews,Burtch fire raw video,15000
PGS3lWgN_PY,VancouverSun,Raw video: Suspects in Surrey murder  | Vancouver Sun,27000
9xOnq7xaewc,CBCNewsNational,Tesla stops Model 3 production temporarily amid financial concerns,138000
zUuOh2zvF5M,CastanetNews,'Something out of a movie': Fireworks shoot out of B.C. apartment,16000
ERyVjjpozOI,TheGlobeandMail,Justin Trudeau announces Canadaâs new sanctions against Vladimir Putin,15000
0AQ-tvvM66c,CP24,Quebec premier to visit scene of daycare attack,45000
LEhS36NjI4k,CastanetNews,Driver speeding excessively,16000
a0vEexIZmZI,CP24,Numerous collisions reported amid snowy morning,16000
_p5AOZrUkQo,WinnipegSun,Living through nightmare after severe cat bite injury,27000
AQO-u5gr7qM,GlobalNews,War in Ukraine: Germany's old Gepard tanks are shooting down Russian missiles and drones,451000
ZJkTXnVyGTI,EdmontonJournal,"The Cult of Hockey's ""Oilers lose a wild one to the Jets"" podcast",20000
4NPPRoqd7No,CBCNews,Hidden cameras catch HVAC scam in action (Marketplace),1600000
yd1_j9CZ8Ac,VictoriaBuzz,Seal vs Octopus at Ogden Point Victoria BC - Feb 9th 2015,297000
XCW1ThJAEE0,MontrealGazette,Justin Bieber fans go wild at the Bell Centre in Montreal,49000
hLEmcVir4V4,CBCNewsNational,Missing WWII Stirling LJ850 Found,375000
41vWEjFYwjo,EdmontonJournal,"Edmonton Oilers hit Germany, deal defenceman to St. Louis Blues",21000
2IS7P1Sgr9E,CalgaryHerald,Keeping it in the family business,19000
fo0geakWKQM,GlobalNews,Baltimore bridge collapse: Investigators release timeline of disaster,56000
V3c7RlzEMY0,CBCNewsNational,Taliban takeover of Afghanistan concerns longtime journalists,185000
bnJ6ZCMstgw,TheCanadianPress,The life cycle of a marijuana plant,1100000
Ja5Rbz__-RA,CalgaryHerald,Calgary company lands $1M grant for innovative approach to reduce platsic waste,14000
V01ZK6tG118,CityNews,"Trudeau says Canada has confidence in U.S. electoral process, won't comment on Trump concession",128000
d5pcFtoOSng,edmontonsun,Oil Spills: Fast forward to Oilers camp,18000
0PSMwK5aFV0,EdmontonJournal,"The Cult of Hockey's ""Benson to Gambardella: grading the Oilers top forwards prospects"" podcast",34000
NNZaqrSVJmk,LeDevoir,StÃ©phane TÃ©treault au violoncelle,12000
BWCF3ZEyshw,RadioCanadaInfo,Vols de vÃ©los Ã  MontrÃ©al : un phÃ©nomÃ¨ne qui prend de lâampleur,39000
ctLnryp1Szo,VancouverSun,COVID-19: Dr. Henry encourages vaccinated to keep using precautions | Vancouver Sun,21000
UlribXaJomA,CastanetNews,Whistler Blowers leak documents,11000
iihbzLq-MWY,GlobalNews,Raccoon with alopecia shows just how resilient wildlife can be,517000
SgqfmCqhqBs,TorontoStar,Patrick J. Adams and Meghan Markle reportedly leaving âSuitsâ,15000
sfdDQvB0iJk,MontrealGazette,âWe need to stay ahead of the paradeâ to train vaccinators,18000
q-o5mr5JV_g,APTN,Prince Albert police officers to keep their jobs pending outcome of investigation | APTN News,62000
uZVKbG1VBPg,CTVNews,Watch the moment pro golfer Adam Hadwin tackled at the Canadian Open,133000
JwCs_X6AnF8,VancouverSun,The death of Japanese student Natsumi Kogawa: A timeline (Published September 2018) | Vancouver Sun,47000
m6O5I6mQ_uQ,Nationalpost,Five things to know about rising food prices in 2022,82000
-Zsm0QBWYDs,EdmontonJournal,"Cult of Hockey's  ""Edmonton Oilers come up empty at moment of Bargain Basement prices"" podcast",15000
_VBJc79AOpk,EdmontonJournal,"âHer soul was true, beautiful and uniqueâ",19000
t0P-VqQ57bM,CBCNewsNational,Oscar winning short Bao highlights director's Toronto childhood,256000
lMHt5zdIhxA,EdmontonJournal,Oil Spills: New Edmonton Oilers GM 'needs authority' to clean house,20000
UBXcwC8bCpI,Nationalpost,Andrew Scheer on Justin Trudeau: 'He does not deserve to govern this country',223000
xN-feLVH5jI,CBCNewsNational,Boston Marathon Bombers | Why They Did It,468000
yhFj0Wx8Vbs,CBCNews,The truth about SugarBearHair vitamins (Marketplace),344000
Q1qJYnTtUFk,CBCNewsNational,Face to Face with ISIS members: Derek Stoffelâs reporterâs notebook,498000
SQZ42TruKvA,OttawaCitizen,On the Same Page Ep. 232,39000
VUeTcQNspeI,BNNBloomberg,We're seeing an avalanche of institutional demand for Bitcoin: Ledn founder,48000
K-ZG7gmEGfg,BNNBloomberg,The Bank of Canada doesnât care about the value of your house,93000
PWsdDLMdJ9Q,TheWindsorStar,Early onset ALS patient Anne Kamath,21000
sVRJzRl9LHg,OttawaCitizen,LRT service frustrates rider,20000
njCfVbiLDk4,CTVNews,Object shot down over Alaska was heading into Canada's airspace: Pentagon,148000
eLC7LGaYv7g,OttawaCitizen,On The Same Page Ep. 530,17000
lTqw8XJSbEA,CP24,"BREAKING: Bank of Canada holds key rate steady at 5%, says economy is weakening",23000
-qncKL28-QY,EdmontonJournal,"The Cult of Hockey's ""Is it time for major shake up, as Oilers lose to Leafs?""  podcast",12000
j6BJ0_m9bu4,WinnipegSun,Second teacher lap dance video surfaces,117000
o3oc3kaPp08,CanadianTaxpayersFederation,You pay for governors general royal lifestyle,83000
e3FkgC-bir0,MontrealGazette,Montreal welcomes Quebec's decision to delay reopening of stores,29000
dyEYPxOO0FY,CBCNL,Welcome to the sport of broomball,20000
ninNYwYI3MI,VancouverSun,RAW: Jassi Bhangal and Jason Jhutty double homicide investigation appeal | Vancouver Sun,25000
iheJYrE_a_s,VancouverSun,IHIT investigating targeted shooting outside Langley sports complex | Vancouver Sun,25000
A28RhDSdMFQ,CP24,Conservative candidate Jamil Jivani to represent Durham in Ottawa,27000
XPaLFszEFDA,CalgaryHerald,Women Behind Bars,53000
9r5KYI18bfM,TheGlobeandMail,Globe Drive: How to check the life of your winter tires,40000
d1Fnrv33LvI,VancouverSun,Sea to Sky Gondola's proposed elevated tree walk,51000
dhDLkSOusfs,TheGlobeandMail,These designer doughnuts will make you forget all about the common cupcake,19000
Q-qWVcP30kg,GlobalNews,New Year's 2021: Dubai puts on dazzling fireworks show from iconic Burj Khalifa,4600000
zWuhYJKPrsc,VancouverSun,Harry & Meghan in Canada: 5 things to know | Vancouver Sun,179000
ONZS3MhyuPc,TheLeaderPost,PCC investigating video of Regina police arresting man,33000
aAeqN61SXqs,RadioCanadaInfo,EnvoyÃ© spÃ©cial en HaÃ¯ti : une paix fragile Ã  Cap-HaÃ¯tien,39000
lwUVxbp5nIo,CastanetNews,Multiple vehicle crash,12000
gI6c0JkURCU,CPAC,History of Sir John A Macdonald,94000
S-z2FhhWhLk,Nationalpost,"Sorry 'polite drivers,' but you're getting people killed",59000
vhCRgKXPFzk,VancouverSun,"COVID-19: Man, 47, dies at home after contracting coronavirus",58000
cAJppuDz-Mg,GlobalNews,"Coronavirus around the world: March 12, 2020",364000
gK8M9j8yCZs,TorontoStar,Car drives into Vaughan Mills mall in smash-and-grab robbery,46000
X1mamCctUWA,CityNews,Trump supporters protest election results in Washington,513000
4FpB5A5Pn18,CastanetNews,Sea lions feast on salmon after breaking into fish farm,15000
o9vDIQRmH7I,TheLeaderPost,Glen Suitor outrage and the 1989 Grey Cup (Rob's Green Time Machine),17000
5hyS91C0ff4,CityNews,"Ontario not considering a curfew, but new COVID-19 restrictions coming",75000
Pc826lD6WGM,MontrealGazette,COVID-19: Quebec is focusing its efforts on seniors' residences,28000
xd7Ip-gQL24,GlobalNews,Nagorno-Karabakh conflict: Azeri army takes control over Kalbajar district,581000
pXfJYnqtU5k,VancouverSun,How to talk to kids about Canada's residential schools | Vancouver Sun,119000
lSdbVJNbeRQ,OttawaCitizen,"Ottawa COVID-19 Update: 3,295 new cases on first day of stay-at-home order",15000
Y-_1-UcjB98,CBCNewsNational,History of Guantanamo Bay,237000
npOgYs0xeDU,CityNews,"New data shows coronavirus on decline in Canada, but fight must continue: Trudeau",229000
oeaZIVNZtCQ,CP24,Dozens of refugees moved from North York church to Niagara and Windsor,17000
xNu3LSVfwTk,CTVNews,Chrystia Freeland and Pierre Poilievre spar on new trade deal,195000
3cOwWkvP7Cs,MontrealGazette,Health Minister Christian DubÃ© on increased COVID-19 testing capacity in Montreal,13000
nz4zF43LZ8k,CityNews,Two Kilometres to Terror: Life and Death Under ISIS,988000
JXrziPpzaRc,CBCNewsNational,"CBC News: The National | Vaccine mandates, Rebuilding Lytton, Arctic island deal",146000
VRswdrLGnQ0,GlobalNews,"Trudeau, wife Sophie GrÃ©goire announce separation",221000
YPClHMf-no0,CityNews,RAW VIDEO: Mayor Ford scores twice against young soccer goalie; apologizes for hard shot,281000
qG5-un1a8hA,CP24,Israeli military says it has hit dozens of targets in Khan Younis,31000
QmHo0Amy0nw,CP24,Russia rains missiles on Ukraine,16000
EwVnjsYOVd4,SaskatoonStarPhoenix,"First Nations workers in Sask. sacrifice wages, vacation to run underfunded water systems",19000
-eDat4BnFZg,CP24,Pennsylvania state police releasing details about the capture of escaped killer,66000
uAZt7mVcA1Y,CBCNews,"Canadians face fines, prison for violating physical distancing rules",220000
M28Qfe5ZS0Y,OttawaSun,"The Sens Panel S2 Ep 25 | Losing, lottery picks and Little",24000
mbgYwJgFaFg,CP24,Made-in-Canada electric vehicle unveiled at CES 2023,17000
Qc5u9OUcm2k,RadioCanadaInfo,La physique du fartage en ski de fond | DÃ©couverte,13000
Ri5T8TxfJ6c,GlobalNews,"India police, protesters clash as demonstrations continue against citizenship law",345000
BgqaC1IK2tU,TheWindsorStar,Man captures local dog attack on film,168000
ZK31jfEm_y8,WinnipegSun,JETS SETTING: Breaking down Game 2 between Winnipeg Jets and Montreal Canadiens,15000
9TKTGYvPZzE,BNNBloomberg,Oil traders aren't buying Saudi Arabia's production cut: Portfolio manager,12000
tCI8iaXv5Ag,CBCNews,900 litres of maple syrup rejected by Saudi Arabia have been sold,317000
_oqSTpFStvs,CTVNews,Bear strolls store in British Columbia before leaving with gummy bears,163000
n1pjUv1D0Tk,CityNews,Ontario could lift COVID measures sooner than planned,137000
esjHUyP_9II,CTVNews,State of emergency in West Kelowna | Latest on British Columbia wildfires,283000
PL4GKc1fcBQ,MontrealGazette,Legault urges Quebecers to respect COVID-19 measures,38000
-6SohIt5zKY,TorontoStar,Toronto Pride. A look back at a weekend jam packed with rainbows and revelry.,15000
lMs1DVfagWs,CTVNews,Mysterious metal monolith found in Utah desert disappears,374000
U_hrOIdUb3o,CBCNewsNational,Truck driver who caused Humboldt Broncos bus crash fights to stay in Canada,165000
pk0oAonm_5A,GlobalNews,"Global National: Nov. 18, 2023 | Palestinians exit Gazaâs Al-Shifa Hospital, claim IDF ""forcedâ them",268000
lloKeyJ7DMY,Nationalpost,General Motors closes Oshawa production plant,122000
MV_LAjoF-RI,GlobalNews,Danny Masterson breaks silence on Netflix firing from 'The Ranch',522000
ZFmK3Jk99so,GlobalNews,"Global National: Jan. 29, 2021 | Canada cancels all flights to Mexico, Caribbean",239000
_jB1lhSWWXE,BNNBloomberg,U.S. president Joe Biden is very fond of Canada: Former U.S. ambassador to Canada,19000
ImkyJdGTlHc,CityNews,Canada fast tracks COVID-19 variant vaccines,85000
IQdsRd77Gmo,CBCNewsNational,"The 100-year-old decision that contributed to Abbotsford, B.C., flooding",152000
vZxpovxEMFo,CBCNews,How the Queen's death changes the structure of the Royal Family,279000
Iids9Ss3fBw,CP24,"48 stolen vehicles seized, 150 charges laid during 2 Toronto police investigations",15000
3nGnFYPg7qI,BNNBloomberg,Layoffs and branch closures are what is left in the big six banksâ toolboxes: Portfolio manager,23000
19GJHEX4aZc,CTVNews,"Conservative premiers are ""misleading Canadians"" on the carbon tax: Justin Trudeau",16000
mJS3DMEwips,TorontoStar,Munenori Kawasaki's message to Toronto fans,144000
j6oiZxJXk-M,MontrealGazette,Kotkaniemi shines as Habs scrimmage on day 4 of training camp,53000
UmfU0dLRHHY,RadioCanadaInfo,La fiabilitÃ© des sondages au coeur de l'Ã©lection prÃ©sidentielle amÃ©ricaine,51000
HOa2gbu_zf8,RadioCanadaInfo,Un spectacle hors de l'ordinaire Ã  Niagara Falls,35000
3n4rIpwRxHw,CBCNews,'Extremely scary': Canadian stuck on quarantined cruise ship growing fearful as coronavirus spreads,203000
edeeETUGXiA,CastanetNews,Narrow miss caught on camera,11000
SIQrhLoMavo,VancouverSun,Package stolen from Langley doorstep | Vancouver Sun,42000
dZDlhMmYiY4,CP24,"Five people from Ontario killed in Nashville plane crash | CTV News Toronto at Six for Mar. 5, 2024",45000
QwSPlo9kHp8,CityNews,Pepsi ad starring Kendall Jenner sparks outrage online,201000
6RQOr6meUvQ,CTVNews,Moment vehicle goes airborne at U.S.-Canada border before explosion,1000000
Pv4l4sN5Pf8,MontrealGazette,Dike breach devastates Sainte-Marthe-sur-le-Lac,36000
VIqICaqQ1Ko,RadioCanadaInfo,24â¢60 | Des preuves sur l'implication de l'Inde,40000
Tw49pOD9TJ0,CityNews,"Feds to invest $192M to help create and produce coronavirus vaccine, says Trudeau",80000
TRTWpuf7QWA,CityNews,People react to the death of Queen Elizabeth outside Buckingham Palace,142000
